timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1658568195498,3992,HTTP Request-1,200,OK,HomePAge 1-1,text,true,,9839,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,3992,0,3544
1658568194351,6394,HTTP Request,200,OK,HomePAge 1-8,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,3396,0,1807
1658568194351,3397,HTTP Request-0,301,Moved Permanently,HomePAge 1-8,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,3396,0,1807
1658568197750,2995,HTTP Request-1,200,OK,HomePAge 1-8,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2995,0,1892
1658568198158,3197,Cart,200,OK,HomePAge 1-20,text,true,,112401,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,827,0,0
1658568198158,827,Cart-0,301,Moved Permanently,HomePAge 1-20,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,827,0,0
1658568198985,2370,Cart-1,200,OK,HomePAge 1-20,text,true,,112009,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,579,0,0
1658568196192,5909,Homepage,200,OK,HomePAge 1-4,text,true,,364572,236,20,20,https://www.flipkart.com/,1568,0,0
1658568196192,1568,Homepage-0,301,Moved Permanently,HomePAge 1-4,text,true,,347,118,20,20,http://www.flipkart.com/,1568,0,0
1658568197760,4341,Homepage-1,200,OK,HomePAge 1-4,text,true,,364225,118,20,20,https://www.flipkart.com/,1144,0,0
1658568199310,4612,Cart,200,OK,HomePAge 1-17,text,true,,115428,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,547,0,0
1658568199310,547,Cart-0,301,Moved Permanently,HomePAge 1-17,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,547,0,0
1658568199857,4065,Cart-1,200,OK,HomePAge 1-17,text,true,,115036,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1292,0,0
1658568197531,9303,Homepage,200,OK,HomePAge 1-7,text,true,,373602,236,20,20,https://www.flipkart.com/,1053,0,0
1658568197531,1054,Homepage-0,301,Moved Permanently,HomePAge 1-7,text,true,,347,118,20,20,http://www.flipkart.com/,1053,0,0
1658568198585,8249,Homepage-1,200,OK,HomePAge 1-7,text,true,,373255,118,20,20,https://www.flipkart.com/,816,0,0
1658568202101,4743,Cart,200,OK,HomePAge 1-4,text,true,,112643,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,794,0,0
1658568202101,794,Cart-0,301,Moved Permanently,HomePAge 1-4,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,794,0,0
1658568202895,3949,Cart-1,200,OK,HomePAge 1-4,text,true,,112251,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,881,0,0
1658568198544,9387,Homepage,200,OK,HomePAge 1-15,text,true,,370587,236,20,20,https://www.flipkart.com/,518,0,0
1658568198544,518,Homepage-0,301,Moved Permanently,HomePAge 1-15,text,true,,347,118,20,20,http://www.flipkart.com/,518,0,0
1658568199062,8869,Homepage-1,200,OK,HomePAge 1-15,text,true,,370240,118,20,20,https://www.flipkart.com/,1331,0,0
1658568203922,4010,HTTP Request,200,OK,HomePAge 1-17,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2926,0,0
1658568203922,2926,HTTP Request-0,301,Moved Permanently,HomePAge 1-17,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2926,0,0
1658568206849,1083,HTTP Request-1,200,OK,HomePAge 1-17,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1083,0,0
1658568190626,17570,Homepage,200,OK,HomePAge 1-19,text,true,,368390,236,20,20,https://www.flipkart.com/,1163,0,0
1658568190626,1163,Homepage-0,301,Moved Permanently,HomePAge 1-19,text,true,,347,118,20,20,http://www.flipkart.com/,1163,0,0
1658568191788,16408,Homepage-1,200,OK,HomePAge 1-19,text,true,,368043,118,20,20,https://www.flipkart.com/,1964,0,0
1658568189226,19012,Homepage,200,OK,HomePAge 1-16,text,true,,367070,236,20,20,https://www.flipkart.com/,724,0,0
1658568189226,724,Homepage-0,301,Moved Permanently,HomePAge 1-16,text,true,,347,118,20,20,http://www.flipkart.com/,724,0,0
1658568189951,18287,Homepage-1,200,OK,HomePAge 1-16,text,true,,366723,118,20,20,https://www.flipkart.com/,1626,0,0
1658568206844,1612,HTTP Request,200,OK,HomePAge 1-4,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1030,0,0
1658568206844,1030,HTTP Request-0,301,Moved Permanently,HomePAge 1-4,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1030,0,0
1658568207874,582,HTTP Request-1,200,OK,HomePAge 1-4,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,575,0,0
1658568201355,7120,HTTP Request,200,OK,HomePAge 1-20,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1542,0,679
1658568201355,1542,HTTP Request-0,301,Moved Permanently,HomePAge 1-20,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1542,0,679
1658568202898,5577,HTTP Request-1,200,OK,HomePAge 1-20,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,5577,0,4978
1658568190592,17984,Homepage,200,OK,HomePAge 1-18,text,true,,368904,236,20,20,https://www.flipkart.com/,1088,0,0
1658568190592,1088,Homepage-0,301,Moved Permanently,HomePAge 1-18,text,true,,347,118,20,20,http://www.flipkart.com/,1088,0,0
1658568191679,16897,Homepage-1,200,OK,HomePAge 1-18,text,true,,368557,118,20,20,https://www.flipkart.com/,1837,0,0
1658568191800,16822,Homepage,200,OK,HomePAge 1-6,text,true,,365447,236,20,20,https://www.flipkart.com/,1503,0,0
1658568191800,1503,Homepage-0,301,Moved Permanently,HomePAge 1-6,text,true,,347,118,20,20,http://www.flipkart.com/,1503,0,0
1658568193303,15319,Homepage-1,200,OK,HomePAge 1-6,text,true,,365100,118,20,20,https://www.flipkart.com/,1769,0,0
1658568190537,19314,HTTP Request,200,OK,HomePAge 1-9,text,true,,10231,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2532,0,1121
1658568190537,2532,HTTP Request-0,301,Moved Permanently,HomePAge 1-9,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2532,0,1121
1658568193069,16782,HTTP Request-1,200,OK,HomePAge 1-9,text,true,,9839,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,16782,0,13756
1658568206833,3108,Cart,200,OK,HomePAge 1-7,text,true,,111447,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1004,0,0
1658568206833,1004,Cart-0,301,Moved Permanently,HomePAge 1-7,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1004,0,0
1658568207838,2103,Cart-1,200,OK,HomePAge 1-7,text,true,,111055,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,710,0,0
1658568191422,19174,Homepage,200,OK,HomePAge 1-2,text,true,,369476,236,20,20,https://www.flipkart.com/,1297,0,0
1658568191422,1297,Homepage-0,301,Moved Permanently,HomePAge 1-2,text,true,,347,118,20,20,http://www.flipkart.com/,1297,0,0
1658568192719,17877,Homepage-1,200,OK,HomePAge 1-2,text,true,,369129,118,20,20,https://www.flipkart.com/,1851,0,0
1658568189868,20934,Homepage,200,OK,HomePAge 1-11,text,true,,365163,236,20,20,https://www.flipkart.com/,723,0,0
1658568189868,723,Homepage-0,301,Moved Permanently,HomePAge 1-11,text,true,,347,118,20,20,http://www.flipkart.com/,723,0,0
1658568190591,20211,Homepage-1,200,OK,HomePAge 1-11,text,true,,364816,118,20,20,https://www.flipkart.com/,1186,0,0
1658568208237,4046,Cart,200,OK,HomePAge 1-16,text,true,,113049,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1265,0,0
1658568208237,1265,Cart-0,301,Moved Permanently,HomePAge 1-16,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1265,0,0
1658568209502,2781,Cart-1,200,OK,HomePAge 1-16,text,true,,112657,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1337,0,0
1658568191680,20641,Homepage,200,OK,HomePAge 1-12,text,true,,363822,236,20,20,https://www.flipkart.com/,1353,0,0
1658568191680,1353,Homepage-0,301,Moved Permanently,HomePAge 1-12,text,true,,347,118,20,20,http://www.flipkart.com/,1353,0,0
1658568193034,19287,Homepage-1,200,OK,HomePAge 1-12,text,true,,363475,118,20,20,https://www.flipkart.com/,1790,0,0
1658568194426,17975,Cart,200,OK,HomePAge 1-5,text,true,,111419,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1791,0,0
1658568194426,1791,Cart-0,301,Moved Permanently,HomePAge 1-5,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1791,0,0
1658568196218,16183,Cart-1,200,OK,HomePAge 1-5,text,true,,111027,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,3423,0,0
1658568209942,2674,HTTP Request,200,OK,HomePAge 1-7,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1435,0,0
1658568209942,1435,HTTP Request-0,301,Moved Permanently,HomePAge 1-7,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1435,0,0
1658568211379,1237,HTTP Request-1,200,OK,HomePAge 1-7,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1237,0,0
1658568189658,23284,Homepage,200,OK,HomePAge 1-3,text,true,,363767,236,20,20,https://www.flipkart.com/,595,0,0
1658568189658,595,Homepage-0,301,Moved Permanently,HomePAge 1-3,text,true,,347,118,20,20,http://www.flipkart.com/,595,0,0
1658568190253,22689,Homepage-1,200,OK,HomePAge 1-3,text,true,,363420,118,20,20,https://www.flipkart.com/,1461,0,0
1658568200745,12204,Homepage,200,OK,HomePAge 1-8,text,true,,367780,236,20,20,https://www.flipkart.com/,711,0,0
1658568200745,712,Homepage-0,301,Moved Permanently,HomePAge 1-8,text,true,,347,118,20,20,http://www.flipkart.com/,711,0,0
1658568201456,11493,Homepage-1,200,OK,HomePAge 1-8,text,true,,367433,118,20,20,https://www.flipkart.com/,1275,0,0
1658568199491,13600,Homepage,200,OK,HomePAge 1-1,text,true,,367311,236,20,20,https://www.flipkart.com/,935,0,0
1658568199491,935,Homepage-0,301,Moved Permanently,HomePAge 1-1,text,true,,347,118,20,20,http://www.flipkart.com/,935,0,0
1658568200426,12665,Homepage-1,200,OK,HomePAge 1-1,text,true,,366964,118,20,20,https://www.flipkart.com/,2448,0,0
1658568212401,1388,HTTP Request,200,OK,HomePAge 1-5,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,696,0,0
1658568212401,696,HTTP Request-0,301,Moved Permanently,HomePAge 1-5,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,696,0,0
1658568213097,692,HTTP Request-1,200,OK,HomePAge 1-5,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,692,0,0
1658568212285,1511,HTTP Request,200,OK,HomePAge 1-16,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,749,0,0
1658568212285,750,HTTP Request-0,301,Moved Permanently,HomePAge 1-16,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,749,0,0
1658568213035,761,HTTP Request-1,200,OK,HomePAge 1-16,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,761,0,0
1658568210598,3573,Cart,200,OK,HomePAge 1-2,text,true,,112243,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1472,0,0
1658568210598,1472,Cart-0,301,Moved Permanently,HomePAge 1-2,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1472,0,0
1658568212071,2100,Cart-1,200,OK,HomePAge 1-2,text,true,,111851,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,890,0,0
1658568210801,3457,Cart,200,OK,HomePAge 1-11,text,true,,104398,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1368,0,0
1658568210801,1368,Cart-0,301,Moved Permanently,HomePAge 1-11,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1368,0,0
1658568212171,2087,Cart-1,200,OK,HomePAge 1-11,text,true,,104006,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,889,0,0
1658568212323,2185,Cart,200,OK,HomePAge 1-12,text,true,,111644,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,711,0,0
1658568212323,712,Cart-0,301,Moved Permanently,HomePAge 1-12,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,711,0,0
1658568213035,1473,Cart-1,200,OK,HomePAge 1-12,text,true,,111252,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,822,0,0
1658568189451,25430,Homepage,200,OK,HomePAge 1-14,text,true,,370970,236,20,20,https://www.flipkart.com/,651,0,0
1658568189451,651,Homepage-0,301,Moved Permanently,HomePAge 1-14,text,true,,347,118,20,20,http://www.flipkart.com/,651,0,0
1658568190103,24778,Homepage-1,200,OK,HomePAge 1-14,text,true,,370623,118,20,20,https://www.flipkart.com/,2368,0,0
1658568212943,1978,Cart,200,OK,HomePAge 1-3,text,true,,103181,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,516,0,0
1658568212943,516,Cart-0,301,Moved Permanently,HomePAge 1-3,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,516,0,0
1658568213459,1462,Cart-1,200,OK,HomePAge 1-3,text,true,,102789,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,831,0,0
1658568208476,6559,Homepage,200,OK,HomePAge 1-20,text,true,,355547,236,20,20,https://www.flipkart.com/,1414,0,0
1658568208476,1414,Homepage-0,301,Moved Permanently,HomePAge 1-20,text,true,,347,118,20,20,http://www.flipkart.com/,1414,0,0
1658568209890,5145,Homepage-1,200,OK,HomePAge 1-20,text,true,,355200,118,20,20,https://www.flipkart.com/,1891,0,0
1658568208197,7245,Cart,200,OK,HomePAge 1-19,text,true,,103372,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,605,0,0
1658568208197,606,Cart-0,301,Moved Permanently,HomePAge 1-19,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,605,0,0
1658568208803,6639,Cart-1,200,OK,HomePAge 1-19,text,true,,102980,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1672,0,0
1658568214172,1463,HTTP Request,200,OK,HomePAge 1-2,text,true,,10231,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,704,0,0
1658568214172,704,HTTP Request-0,301,Moved Permanently,HomePAge 1-2,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,704,0,0
1658568214876,759,HTTP Request-1,200,OK,HomePAge 1-2,text,true,,9839,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,759,0,0
1658568214259,1383,HTTP Request,200,OK,HomePAge 1-11,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,632,0,0
1658568214259,632,HTTP Request-0,301,Moved Permanently,HomePAge 1-11,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,632,0,0
1658568214891,751,HTTP Request-1,200,OK,HomePAge 1-11,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,751,0,0
1658568212951,2726,Cart,200,OK,HomePAge 1-8,text,true,,113249,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,513,0,0
1658568212951,513,Cart-0,301,Moved Permanently,HomePAge 1-8,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,513,0,0
1658568213464,2213,Cart-1,200,OK,HomePAge 1-8,text,true,,112857,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,932,0,0
1658568213091,2586,Cart,200,OK,HomePAge 1-1,text,true,,103525,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,640,0,0
1658568213091,640,Cart-0,301,Moved Permanently,HomePAge 1-1,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,640,0,0
1658568213732,1945,Cart-1,200,OK,HomePAge 1-1,text,true,,103133,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,929,0,0
1658568214508,1195,HTTP Request,200,OK,HomePAge 1-12,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,550,0,0
1658568214508,550,HTTP Request-0,301,Moved Permanently,HomePAge 1-12,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,550,0,0
1658568215058,645,HTTP Request-1,200,OK,HomePAge 1-12,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,632,0,0
1658568208577,7153,Cart,200,OK,HomePAge 1-18,text,true,,111907,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1411,0,0
1658568208577,1411,Cart-0,301,Moved Permanently,HomePAge 1-18,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1411,0,0
1658568209988,5742,Cart-1,200,OK,HomePAge 1-18,text,true,,111515,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,2822,0,0
1658568208622,7160,Cart,200,OK,HomePAge 1-6,text,true,,111408,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1380,0,0
1658568208622,1380,Cart-0,301,Moved Permanently,HomePAge 1-6,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1380,0,0
1658568210003,5779,Cart-1,200,OK,HomePAge 1-6,text,true,,111016,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,4065,0,0
1658568214921,1570,HTTP Request,200,OK,HomePAge 1-3,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,715,0,0
